,certif_AFNOR,certif_DHV,certif_EN,certif_MISC,certification,flat_AR,flat_area,flat_span,manufacturer,name,proj_AR,proj_area,proj_span,ptv_maxi,ptv_mini,size,source,weight,year
5985,,DHV_1,,,DHV_1,5.23,29.27,12.4,airwave,wave,4.4,24.88,10.5,120,95,L,Para2000,7.5,2003
5986,,,,,,4.87,23.02,10.59,airwave,wave2,3.57,19.85,8.42,70,50,XS,Para2000,4.7,2010
5987,,,B,,B,4.87,25.07,11.05,airwave,wave2,3.57,21.61,8.79,85,65,S,Para2000,5.1,2010
5988,,,B,,B,4.87,27.2,11.51,airwave,wave2,3.57,23.45,9.15,105,80,M,Para2000,5.5,2009
5989,,,B,,B,4.87,29.42,11.97,airwave,wave2,3.57,25.36,9.52,120,100,L,Para2000,5.9,2010
5990,,,B,,B,4.87,23.11,11.43,airwave,wave3,3.57,19.83,8.36,70,50,XS,Para2000,4.0,2012
5991,,,B,,B,4.87,25.16,11.92,airwave,wave3,3.57,21.61,8.73,85,65,S,Para2000,4.3,2012
5992,,,B,,B,4.87,27.3,12.42,airwave,wave3,3.57,23.45,9.09,105,80,M,Para2000,4.7,2012
5993,,,B,,B,4.87,29.53,12.92,airwave,wave3,3.57,25.36,9.45,120,100,L,Para2000,5.1,2012
5994,,DHV_1,,,DHV_1,4.5,26.6,11.0,skyjam,wave,3.2,23.2,8.7,95,75,S,Para2000,5.5,2000
5995,,DHV_1,,,DHV_1,4.5,28.7,11.4,skyjam,wave,3.2,25.1,9.0,110,85,M,Para2000,5.9,2000
5996,,DHV_1,,,DHV_1,4.5,30.8,11.8,skyjam,wave,3.2,26.9,9.3,130,100,L,Para2000,6.3,2000
5997,,,,,,4.7,20.7,9.9,skyjam,wave2,3.5,18.2,7.9,60,45,XXS,Para2000,4.0,2006
5998,,,,,,4.7,22.4,10.3,skyjam,wave2,3.5,19.7,8.2,74,56,XS,Para2000,4.3,2005
5999,,DHV_1,,,DHV_1,4.7,24.2,10.7,skyjam,wave2,3.5,21.3,8.6,90,69,S,Para2000,4.5,2005
6000,,DHV_1,,,DHV_1,4.7,26.2,11.1,skyjam,wave2,3.5,23.0,8.9,105,82,M,Para2000,4.8,2005
6001,,DHV_1,,,DHV_1,4.7,28.3,11.5,skyjam,wave2,3.5,24.9,9.3,130,100,L,Para2000,5.1,2005
6002,,,,,,3.1,22.2,8.6,edel,week-end,,,,75,50,22,Para2000,5.6,1992
6003,,,,,,3.3,25.0,9.4,edel,week-end,,,,100,66,25,Para2000,5.8,1991
6004,,,,,,4.4,21.6,9.8,e2ra,weelo,,,,75,60,21,Para2000,4.8,1997
6005,AFNOR_Standard,,,,AFNOR_Standard,4.4,24.1,10.2,e2ra,weelo,,,,80,67,24,Para2000,5.0,1997
6006,AFNOR_Standard,,,,AFNOR_Standard,4.4,27.8,11.0,e2ra,weelo,,,,90,75,28,Para2000,5.5,1997
6007,,,,,,4.4,30.1,11.4,e2ra,weelo,,,,105,85,30,Para2000,6.0,1997
6008,,,,,,4.69,28.87,11.64,dudek,wezyr,3.9,26.9,10.25,100,70,28,Para2000,,1996
6009,,,,,,5.81,22.5,11.4,flyingplanet,whisper,4.57,19.5,9.4,70,55,XS,Para2000,5.7,2001
6010,AFNOR_Perf,,,,AFNOR_Perf,5.81,24.6,12.0,flyingplanet,whisper,4.57,21.5,9.95,82,65,S,Para2000,5.9,2000
6011,AFNOR_Perf,DHV_2,,,DHV_2,5.81,26.8,12.5,flyingplanet,whisper,4.57,23.4,10.4,100,80,M,Para2000,6.1,2000
6012,AFNOR_Perf,DHV_2,,,DHV_2,5.81,29.0,13.0,flyingplanet,whisper,4.57,25.4,10.8,120,97,L,Para2000,6.3,2000
6013,,,C,,C,5.91,23.11,11.69,flyingplanet,whisper2,4.7,20.64,9.84,72,55,XS,Para2000,7.0,2009
6014,,,C,,C,5.91,25.26,12.22,flyingplanet,whisper2,4.7,22.56,10.29,90,70,S,Para2000,7.4,2009
6015,,,C,,C,5.91,27.5,12.75,flyingplanet,whisper2,4.7,24.56,10.73,105,85,M,Para2000,7.7,2009
6016,,,C,,C,5.91,29.84,13.28,flyingplanet,whisper2,4.7,26.65,11.18,125,95,L,Para2000,8.0,2009
6017,,,B,,B,5.8,23.3,11.7,flyingplanet,whisper4,4.6,20.9,9.8,90,60,S,Para2000,5.5,2014
6018,,,B,,B,5.8,24.9,12.1,flyingplanet,whisper4,4.6,22.3,10.2,100,80,SM,Para2000,5.8,2014
6019,,,B,,B,5.8,27.1,12.6,flyingplanet,whisper4,4.6,24.3,10.6,110,90,M,Para2000,6.2,2014
6020,,,,,,3.3,10.0,5.75,macpara,whistler,3.01,9.8,5.41,70,60,10,Para2000,3.1,2009
6021,,,,,,3.3,11.18,6.8,macpara,whistler,3.01,9.91,5.51,75,55,11,Para2000,3.2,2008
6022,,,,,,3.3,12.55,6.44,macpara,whistler,3.01,11.16,5.81,90,65,12,Para2000,3.4,2008
6023,,,,,,3.3,14.15,6.84,macpara,whistler,3.01,12.57,6.11,100,75,14,Para2000,3.6,2008
6024,,,,,,3.3,15.84,7.23,macpara,whistler,3.01,14.04,6.51,110,85,16,Para2000,3.8,2008
6025,,,,,,3.3,10.0,5.75,macpara,whistler,3.01,9.8,5.41,70,60,10,Para2000,3.1,2009
6026,,,,,,3.3,11.18,6.8,macpara,whistler,3.01,9.91,5.51,75,55,11,Para2000,3.2,2008
6027,,,,,,3.3,12.55,6.44,macpara,whistler,3.01,11.16,5.81,90,65,12,Para2000,3.4,2008
6028,,,,,,3.3,14.15,6.84,macpara,whistler,3.01,12.57,6.11,100,75,14,Para2000,3.6,2008
6029,,,,,,3.3,15.84,7.23,macpara,whistler,3.01,14.04,6.51,110,85,16,Para2000,3.8,2008
6030,,,,,,6.0,27.5,12.8,lmdp,eagle,,,,,,27,Para2000,,1996
6031,,,,,,5.9,29.0,13.1,lmdp,eagle,,,,,,29,Para2000,,1996
6032,,,C,,C,4.8,18.0,9.1,nervures,whizz,,,,75,50,18,Para2000,2.9,2014
6033,,,B,,B,4.8,20.5,9.8,nervures,whizz,,,,75,55,20,Para2000,3.1,2014
6034,,,A,,A,4.8,22.0,10.1,nervures,whizz,,,,100,60,22,Para2000,3.2,2014
6035,,,B,,B,5.51,22.6,11.16,icaro,wildcat,4.51,18.5,9.14,75,55,XS,Para2000,5.6,2010
6036,,,B,,B,5.51,25.71,11.9,icaro,wildcat,4.51,21.05,9.74,90,65,S,Para2000,6.0,2010
6037,,,B,,B,5.51,27.9,12.4,icaro,wildcat,4.51,22.84,10.15,110,80,M,Para2000,6.3,2010
6038,,,B,,B,5.51,30.76,13.02,icaro,wildcat,4.51,25.18,10.66,125,95,L,Para2000,6.5,2010
6039,,,,,,5.51,18.31,10.04,icaro,wildcatte,4.51,14.98,8.22,65,55,XXS,Para2000,4.5,2012
6040,,,B,,B,5.51,22.6,11.16,icaro,wildcatte,4.51,18.5,9.14,75,57,XS,Para2000,4.7,2012
6041,,,B,,B,5.51,25.71,11.9,icaro,wildcatte,4.51,21.05,9.74,90,65,S,Para2000,5.1,2012
6042,,,B,,B,5.51,27.9,12.4,icaro,wildcatte,4.51,22.84,10.15,110,80,M,Para2000,5.5,2012
6043,,,B,,B,5.51,30.76,13.02,icaro,wildcatte,4.51,25.18,10.66,125,100,L,Para2000,5.9,2012
6044,AFNOR_Standard,,,,AFNOR_Standard,4.6,25.2,10.8,usvoiles,williwaw,4.3,23.2,10.0,80,60,90,Para2000,5.0,1996
6045,AFNOR_Standard,,,,AFNOR_Standard,4.6,28.4,11.4,usvoiles,williwaw,4.3,26.1,10.6,95,75,95,Para2000,5.6,1996
6046,AFNOR_Standard,,,,AFNOR_Standard,4.6,31.5,12.0,usvoiles,williwaw,4.3,29.0,11.1,115,92,100,Para2000,6.2,1996
6047,AFNOR_Standard,,,,AFNOR_Standard,4.6,25.2,10.8,storm,williwaw,4.26,23.2,10.01,80,60,90,Para2000,6.6,1996
6048,AFNOR_Standard,,,,AFNOR_Standard,4.6,28.35,11.4,storm,williwaw,4.26,26.1,10.56,95,75,95,Para2000,7.0,1996
6049,AFNOR_Standard,,,,AFNOR_Standard,4.6,31.5,12.0,storm,williwaw,4.26,29.0,11.12,115,92,100,Para2000,7.4,1996
6050,,,,,,4.5,27.0,11.0,rae,winair,,,,90,75,7,Para2000,6.6,1992
6051,,,,,,4.3,25.8,10.7,kimfly,onyx,,,,80,60,S,Para2000,,1996
6052,,,,,,4.5,26.9,11.0,kimfly,onyx,,,,90,70,M,Para2000,,1996
6053,,,,,,4.53,29.4,11.55,kimfly,onyx,,,,100,85,L,Para2000,,1996
6054,,,,,,4.75,31.5,12.25,kimfly,onyx,,,,120,95,XL,Para2000,,1996
6055,,,,,,3.62,12.68,6.8,windtech,windy,3.3,11.5,6.2,,,2009,Para2000,2.0,2009
6056,,,,,,4.9,11.5,7.5,windtech,windy,3.8,10.0,6.2,,,2010,Para2000,2.0,2010
6057,,,,,,3.2,20.0,8.1,up,windglider11,,,,90,55,20,Para2000,5.5,1989
6058,,,,,,3.2,26.0,9.3,up,windglider11,,,,100,75,26,Para2000,6.5,1989
6059,,,,,,5.3,22.9,11.0,zerogravity,windstar,4.1,20.3,9.1,80,60,XS,Para2000,6.0,2002
6060,,,,,,5.3,25.0,11.5,zerogravity,windstar,4.1,22.1,9.5,90,70,S,Para2000,6.5,2002
6061,,,,,,5.3,29.3,12.5,zerogravity,windstar,4.1,25.9,10.3,115,95,L,Para2000,7.5,2002
6062,,,,,,5.3,27.1,12.0,zerogravity,windstar,4.1,24.0,9.9,105,85,M,Para2000,7.0,2002
6063,,DHV_2,,,DHV_2,,24.0,,edel,wisdom,,,,88,65,S,Para2000,6.1,2001
6064,,DHV_2,,,DHV_2,,26.5,,edel,wisdom,,,,105,80,M,Para2000,6.6,2001
6065,,DHV_2,,,DHV_2,,29.0,,edel,wisdom,,,,130,100,L,Para2000,6.9,2001
6066,,,,,,,,,airsystems,wisper,,,,85,65,S,Para2000,,2005
6067,,,,,,,,,airsystems,wisper,,,,105,80,M,Para2000,,2005
6068,,,,,,,,,airsystems,wisper,,,,125,95,L,Para2000,,2005
6069,,,,,,4.3,17.0,8.5,kimfly,x,,14.0,,90,60,17,Para2000,2.3,2016
6070,AFNOR_Standard,,,,AFNOR_Standard,5.1,23.8,11.0,freex,x-one,4.0,21.1,9.2,75,50,XS,Para2000,4.5,2004
6071,AFNOR_Standard,,,,AFNOR_Standard,5.1,26.0,11.5,freex,x-one,4.0,23.1,9.6,85,60,S,Para2000,4.9,2004
6072,AFNOR_Standard,,,,AFNOR_Standard,5.1,29.4,12.2,freex,x-one,4.0,26.1,10.2,105,80,M,Para2000,5.2,2004
6073,AFNOR_Standard,,,,AFNOR_Standard,5.1,32.1,12.8,freex,x-one,4.0,28.1,10.7,130,100,L,Para2000,6.3,2004
6074,,,,,,,,,skysports,x-one,,,,,,,Para2000,,2000
6075,,DHV_2,,,DHV_2,3.2,26.0,9.0,firebird,x-3,,,,110,70,,Para2000,5.5,1987
6076,,DHV_2,,,DHV_2,3.2,26.0,9.0,salewa,x-3,,,,110,70,,Para2000,5.5,1987
6077,,,,,,4.3,17.0,8.5,kimfly,x,,14.0,,90,60,17,Para2000,2.3,2016
6078,AFNOR_Standard,DHV_1,,,DHV_1,5.12,22.6,10.76,nova,x-act,3.6,19.17,8.3,75,55,19,Para2000,5.2,1998
6079,AFNOR_Standard,DHV_1,,,DHV_1,5.12,24.73,11.26,nova,x-act,3.6,20.97,8.69,85,65,21,Para2000,5.6,1998
6080,AFNOR_Standard,DHV_1,,,DHV_1,5.12,27.52,11.87,nova,x-act,3.6,23.35,9.16,95,75,23,Para2000,6.0,1998
6081,AFNOR_Standard,DHV_1,,,DHV_1,5.12,29.86,12.37,nova,x-act,3.6,25.33,9.55,110,85,25,Para2000,6.5,1998
6082,AFNOR_Standard,DHV_1,,,DHV_1,5.12,31.98,12.8,nova,x-act,3.6,27.14,9.88,130,100,27,Para2000,7.0,1998
6083,,,,,,2.6,24.0,7.6,eolo,xago,,,,90,65,9,Para2000,4.5,1989
6084,,,,,,2.7,27.0,8.4,eolo,xago,,,,100,80,10,Para2000,5.3,1989
6085,,,,,,4.2,27.3,10.7,asa,hunter,,,,105,70,28,Para2000,5.5,1998
6086,,,,,,4.4,29.5,11.4,asa,hunter,,,,115,90,30,Para2000,6.0,1998
6087,,,,,,4.5,31.5,11.9,asa,hunter,,,,130,105,32,Para2000,6.5,1998
6088,,,,,,4.5,34.2,12.4,asa,hunter,,,,145,115,34,Para2000,7.0,1998
6089,,,,,,4.5,38.0,13.0,asa,hunter,,,,,,38,Para2000,,1998
6090,,DHV_1,B,,B,5.37,21.87,10.84,gin,sprint,3.87,18.6,8.49,73,55,XXS,Para2000,5.7,2009
6091,,DHV_1,B,,B,5.37,23.35,11.19,gin,sprint,3.87,19.88,8.77,87,68,XS,Para2000,6.0,2009
6092,,DHV_1,B,,B,5.37,25.0,11.59,gin,sprint,3.87,21.28,9.07,100,80,S,Para2000,6.3,2009
6093,,DHV_1,B,,B,5.37,27.0,12.04,gin,sprint,3.87,22.98,9.43,110,90,M,Para2000,6.5,2009
6094,,DHV_1,B,,B,5.37,29.2,12.52,gin,sprint,3.87,24.86,9.81,130,105,L,Para2000,7.1,2009
6095,,,,,,5.37,31.49,13.0,gin,sprint,3.87,26.81,10.18,,,XL,Para2000,7.5,2009
6096,,,D,,D,6.99,22.55,12.54,gin,x-alps,5.35,19.2,10.14,95,75,22,Para2000,3.9,2013
6097,,,D,,D,6.7,23.0,12.4,skywalk,x-alps,5.1,19.8,10.05,93,75,S,Para2000,3.5,2013
6098,,,,CCC,CCC,7.0,22.0,12.41,skywalk,x-alps2,5.4,18.97,10.12,95,75,S,Para2000,3.7,2015
6099,,,B,,B,5.21,23.09,10.96,gin,atlas,3.86,19.9,8.76,85,65,XS,Para2000,5.3,2013
6100,,,B,,B,5.21,25.14,11.43,gin,atlas,3.86,21.67,9.14,95,75,S,Para2000,5.6,2013
6101,,,B,,B,5.21,27.28,11.91,gin,atlas,3.86,23.51,9.52,105,85,M,Para2000,5.9,2013
6102,,,B,,B,5.21,29.51,12.38,gin,atlas,3.86,25.43,9.9,116,95,L,Para2000,6.3,2013
6103,,,B,,B,5.21,31.82,12.87,gin,atlas,3.86,27.42,10.28,125,105,XL,Para2000,7.0,2013
6104,,,,,,2.6,25.5,8.1,airman,xc,,,,85,60,9,Para2000,4.5,1987
6105,,,,,,3.2,31.0,9.9,airman,xc,,,,110,80,11,Para2000,5.5,1987
6106,,,,,,3.3,23.5,8.8,parasail,jaguarxc,,,,100,50,10,Para2000,4.5,1989
6107,,,,,,3.7,25.2,9.7,parasail,jaguarxc,,,,110,70,11,Para2000,4.8,1989
6108,,,,,,3.5,25.0,9.4,parasail,jaguarxc,,,,90,70,10.5,Para2000,4.7,1989
6109,,,,,,3.8,27.0,10.1,parasail,jaguarxc,,,,105,85,11.5,Para2000,5.2,1989
6110,,,C,,C,5.7,26.2,12.1,pegas,xc,4.2,22.3,9.5,100,80,26,Para2000,5.6,2011
6111,,,,,,5.7,28.5,12.7,pegas,xc,4.2,24.3,10.0,115,95,28,Para2000,5.9,2011
6112,,,,,,2.6,25.5,8.1,up,xc,,,,85,65,9,Para2000,4.5,1987
6113,,,,,,3.2,31.0,9.9,up,xc,,,,120,85,11,Para2000,5.5,1987
6114,,,,Load,Load,5.95,22.14,11.48,gradient,avaxxc,4.78,19.06,9.54,80,65,22,Para2000,5.1,2005
6115,,,,Load,Load,5.95,24.17,12.0,gradient,avaxxc,4.78,20.81,9.97,95,75,24,Para2000,5.5,2005
6116,,,,Load,Load,5.95,26.03,12.45,gradient,avaxxc,4.78,22.41,10.34,105,85,26,Para2000,6.0,2005
6117,,,,Load,Load,5.95,27.95,12.9,gradient,avaxxc,4.78,24.06,10.72,115,95,28,Para2000,6.3,2005
6118,,,,Load,Load,5.95,30.81,13.55,gradient,avaxxc,4.78,26.52,11.26,135,110,30,Para2000,6.4,2006
6119,,,D,,D,6.38,21.8,11.79,gradient,avaxxc2,4.97,18.79,9.67,85,70,22,Para2000,4.8,2008
6120,,DHV_2,,,DHV_2,6.38,23.27,12.18,gradient,avaxxc2,4.97,20.06,9.99,95,75,24,Para2000,5.1,2007
6121,,DHV_2,,,DHV_2,6.38,25.06,12.64,gradient,avaxxc2,4.97,21.6,10.36,105,85,26,Para2000,5.4,2007
6122,,DHV_2,,,DHV_2,6.38,26.91,13.1,gradient,avaxxc2,4.97,23.2,10.74,115,95,28,Para2000,5.8,2007
6123,,,C,,C,6.38,29.1,13.63,gradient,avaxxc2,4.97,25.09,11.17,130,105,30,Para2000,6.2,2007
6124,,,,,,8.0,22.8,13.45,up,xd70,5.98,19.4,10.76,100,80,SM,Para2000,6.0,2010
6125,,,,,,8.0,24.1,13.83,up,xd70,5.98,20.4,11.05,110,90,M,Para2000,6.2,2010
6126,,,,,,8.0,25.0,14.14,up,xd70,5.98,21.4,11.3,120,100,ML,Para2000,6.4,2010
6127,,,,,,8.0,26.2,14.42,up,xd70,5.98,22.2,11.52,130,110,L,Para2000,6.6,2010
6128,,,,Load,Load,5.61,18.53,10.19,airwave,burn,4.1,15.88,8.07,55,40,19,Para2000,4.2,2006
6129,,,,Load,Load,5.72,20.93,10.94,airwave,burn,4.33,18.35,8.92,70,50,21,Para2000,4.7,2005
6130,,,,,,6.1,29.8,13.5,sportluise,xedos,,,,110,80,222,Para2000,7.4,1994
6131,,,,,,5.6,27.7,12.5,sportluise,xedos,,,,100,70,333,Para2000,7.1,1994
6132,,,,,,5.72,24.66,11.88,nova,xenon,4.61,22.13,10.06,85,65,22,Para2000,7.0,1995
6133,AFNOR_Compet,DHV_3,,,DHV_3,5.72,26.96,12.42,nova,xenon,4.61,24.2,10.52,95,75,24,Para2000,7.6,1995
6134,AFNOR_Compet,DHV_3,,,DHV_3,5.72,29.35,12.96,nova,xenon,4.61,26.34,10.98,105,85,26,Para2000,8.4,1995
6135,AFNOR_Compet,,,,AFNOR_Compet,5.72,31.21,13.36,nova,xenon,4.61,28.01,11.32,120,95,28,Para2000,9.0,1995
6136,,,,,,5.72,33.78,13.9,nova,xenon,4.61,30.32,11.78,140,105,30,Para2000,9.6,1995
6137,AFNOR_Standard,,,,AFNOR_Standard,4.8,26.0,11.2,trekking,xenos,,,,85,65,S,Para2000,6.1,2003
6138,AFNOR_Standard,,,,AFNOR_Standard,4.8,28.0,11.6,trekking,xenos,,,,95,75,M,Para2000,6.4,2003
6139,AFNOR_Standard,,,,AFNOR_Standard,4.8,31.0,12.2,trekking,xenos,,,,110,90,L,Para2000,6.7,2003
6140,AFNOR_Standard,,,,AFNOR_Standard,4.8,34.0,12.8,trekking,xenos,,,,135,105,XL,Para2000,7.0,2003
6141,,,,,,4.82,26.0,11.2,trekking,xenosplus,,,,85,65,S,Para2000,6.1,2008
6142,,,,,,4.82,28.0,11.6,trekking,xenosplus,,,,95,75,M,Para2000,6.4,2008
6143,,,,,,4.82,31.0,12.2,trekking,xenosplus,,,,110,90,L,Para2000,6.7,2008
6144,,,,,,4.82,34.0,12.8,trekking,xenosplus,,,,135,105,XL,Para2000,7.0,2008
6145,AFNOR_Compet,,,,AFNOR_Compet,6.18,23.64,12.08,flyingplanet,xeress,5.0,21.33,10.29,80,65,S,Para2000,5.7,1999
6146,AFNOR_Compet,,,,AFNOR_Compet,6.18,24.65,12.33,flyingplanet,xeress,5.0,22.24,10.51,95,75,M,Para2000,5.8,1999
6147,AFNOR_Compet,,,,AFNOR_Compet,6.18,26.75,12.86,flyingplanet,xeress,5.0,24.14,10.95,115,90,L,Para2000,6.0,1999
6148,,,,,,6.5,24.0,12.5,flyingplanet,mystic,6.1,21.5,11.45,80,65,S,Para2000,7.0,2001
6149,,,,,,6.5,25.4,12.85,flyingplanet,mystic,6.1,22.9,11.8,100,85,M,Para2000,7.2,2001
6150,AFNOR_Compet,,,,AFNOR_Compet,6.5,27.0,13.0,flyingplanet,mystic,6.1,24.3,12.18,120,105,L,Para2000,7.5,2001
6151,,DHV_2,,,DHV_2,6.14,24.19,12.19,wingsofchange,x-fighter,5.17,20.39,10.27,90,70,24,Para2000,6.2,2008
6152,,DHV_2,,,DHV_2,6.14,26.25,12.69,wingsofchange,x-fighter,5.17,22.13,10.7,110,85,27,Para2000,6.5,2008
6153,,,,,,6.14,29.31,13.24,wingsofchange,x-fighter,5.17,25.5,11.21,125,105,30,Para2000,6.8,2009
6154,,,,,,5.15,22.24,10.69,prodesign,x-fire,3.99,19.74,8.87,80,60,S,Para2000,4.8,2016
6155,,,,,,5.15,24.01,11.11,prodesign,x-fire,3.99,21.32,9.21,95,75,M,Para2000,5.0,2016
6156,,,,,,4.15,9.0,6.1,neo,xfly,,,,,,9,Para2000,2.5,2016
6157,,,,,,4.15,11.0,6.8,neo,xfly,,,,,,11,Para2000,2.7,2016
6158,,,,,,4.15,13.0,7.3,neo,xfly,,,,,,13,Para2000,3.1,2016
6159,,,,,,4.15,16.0,8.1,neo,xfly,,,,,,16,Para2000,3.5,2016
6160,,,,,,4.15,18.0,8.6,neo,xfly,,,,,,18,Para2000,3.9,2016
6161,AFNOR_Biplace,DHV_1,,,DHV_1,5.12,36.46,13.67,nova,x-large,3.6,30.93,10.55,175,130,31,Para2000,8.5,1998
6162,AFNOR_Biplace,DHV_1,,,DHV_1,5.12,43.7,14.97,nova,x-large,3.6,36.89,11.48,220,150,37,Para2000,9.5,1999
6163,,,,,,3.7,8.0,5.4,neo,xlite,,,,,,8,Para2000,1.1,2015
6164,,,,,,3.7,9.0,5.8,neo,xlite,,,,,,9,Para2000,1.2,2015
6165,,,,,,3.7,10.0,6.1,neo,xlite,,,,,,10,Para2000,1.4,2015
6166,AFNOR_Compet,,,,AFNOR_Compet,5.0,28.4,11.9,airwave,altoxm,4.33,27.18,10.84,95,75,27,Para2000,6.5,1995
6167,AFNOR_Compet,,,,AFNOR_Compet,5.47,28.83,12.56,airwave,altoxm,4.7,27.82,11.43,110,85,28,Para2000,7.0,1995
6168,,,,,,5.41,31.97,13.15,airwave,altoxm,4.68,31.09,12.06,135,105,31,Para2000,7.5,1995
6169,AFNOR_Compet,,,,AFNOR_Compet,5.99,27.95,12.94,airwave,xmx,4.38,24.4,10.34,100,75,26,Para2000,6.7,1997
6170,AFNOR_Compet,,,,AFNOR_Compet,6.04,30.71,13.65,airwave,xmx,4.47,26.95,10.97,106,85,28,Para2000,7.0,1996
6171,AFNOR_Compet,,,,AFNOR_Compet,6.04,33.72,14.25,airwave,xmx,4.43,29.59,11.45,120,100,31,Para2000,7.5,1996
6172,AFNOR_Standard,,,,AFNOR_Standard,5.1,23.8,11.0,freex,x-one,4.0,21.1,9.2,75,50,XS,Para2000,4.5,2004
6173,AFNOR_Standard,,,,AFNOR_Standard,5.1,26.0,11.5,freex,x-one,4.0,23.1,9.6,85,60,S,Para2000,4.9,2004
6174,AFNOR_Standard,,,,AFNOR_Standard,5.1,29.4,12.2,freex,x-one,4.0,26.1,10.2,105,80,M,Para2000,5.2,2004
6175,AFNOR_Standard,,,,AFNOR_Standard,5.1,32.1,12.8,freex,x-one,4.0,28.1,10.7,130,100,L,Para2000,6.3,2004
6176,,,,,,,,,skysports,x-one,,,,,,,Para2000,,2000
6177,,DHV_2,,,DHV_2,5.6,23.0,11.35,niviuk,artik,4.29,19.95,9.26,80,60,XS,Para2000,5.8,2006
6178,,DHV_2,,,DHV_2,5.6,25.4,11.93,niviuk,artik,4.29,22.0,9.71,95,75,S,Para2000,6.1,2006
6179,,DHV_2,,,DHV_2,5.6,27.4,12.39,niviuk,artik,4.29,23.71,10.8,110,90,M,Para2000,6.3,2006
6180,,DHV_2,,,DHV_2,5.6,30.0,12.96,niviuk,artik,4.29,25.93,10.53,130,105,L,Para2000,6.8,2006
6181,,,,,,4.2,24.2,10.1,customsail,xp,,,,70,60,60,Para2000,5.7,1993
6182,,,,,,4.3,26.6,10.9,customsail,xp,,,,85,65,70,Para2000,6.4,1993
6183,,,,,,4.3,29.2,11.2,customsail,xp,,,,100,85,85,Para2000,6.8,1993
6184,,,,,,4.3,31.5,11.7,customsail,xp,,,,120,100,100,Para2000,7.5,1993
6185,,,,,,4.1,19.5,9.3,customsail,xp,,,,60,40,micro,Para2000,5.2,1994
6186,,,,,,6.32,24.0,12.32,uturn,apexxp,5.12,21.64,10.53,95,70,24,Para2000,6.5,2004
6187,,,,,,6.32,26.0,12.82,uturn,apexxp,5.12,23.45,10.96,100,80,26,Para2000,7.1,2004
6188,,,,,,6.32,28.0,13.31,uturn,apexxp,5.12,25.25,11.37,115,95,28,Para2000,7.8,2004
6189,,,,,,6.32,30.0,13.76,uturn,apexxp,5.12,27.06,11.77,130,110,30,Para2000,8.6,2004
6190,AFNOR_Compet,,,,AFNOR_Compet,6.02,23.44,11.88,nova,x-pert,4.85,21.22,10.15,100,70,21,Para2000,6.5,1998
6191,AFNOR_Compet,,,,AFNOR_Compet,6.02,25.62,12.42,nova,x-pert,4.85,23.19,10.61,110,80,23,Para2000,7.0,1998
6192,AFNOR_Compet,,,,AFNOR_Compet,6.02,27.9,12.96,nova,x-pert,4.85,25.25,11.07,120,90,25,Para2000,7.5,1998
6193,AFNOR_Compet,,,,AFNOR_Compet,6.02,30.27,13.5,nova,x-pert,4.85,27.4,11.53,130,105,27,Para2000,8.0,1998
6194,AFNOR_Perf,,,,AFNOR_Perf,4.9,25.8,11.25,adventure,xpert,,,,85,65,25,Para2000,5.8,2002
6195,AFNOR_Perf,,,,AFNOR_Perf,5.15,28.03,12.0,adventure,xpert,,,,105,80,28,Para2000,6.1,2002
6196,AFNOR_Perf,,,,AFNOR_Perf,5.15,30.87,12.6,adventure,xpert,,,,130,100,31,Para2000,6.7,2002
6197,,,B,,B,5.2,41.0,14.6,wingsofchange,xplor-air,3.73,34.95,11.43,230,140,,Para2000,,2012
6198,AFNOR_Biplace,,,,AFNOR_Biplace,5.2,40.3,14.5,flyingplanet,x-press,4.25,36.6,12.5,200,140,BI,Para2000,10.0,2000
6199,,,,,,5.56,37.0,14.34,flyingplanet,x-press2,4.25,31.61,11.59,200,140,37,Para2000,7.9,2012
6200,,,C,,C,5.56,42.3,15.35,flyingplanet,x-press2,4.25,36.4,12.4,225,140,42,Para2000,8.5,2012
6201,,,,,,4.0,16.5,8.1,up,xpress,3.0,13.9,6.5,,,14,Para2000,3.5,2010
6202,,,,,,4.0,18.5,8.6,up,xpress,3.0,15.7,6.9,,,15.5,Para2000,3.8,2010
6203,,,,,,4.0,20.5,9.1,up,xpress,3.0,17.4,7.3,,,17.5,Para2000,4.1,2010
6204,AFNOR_Standard,,,,AFNOR_Standard,4.6,25.3,10.8,adventure,xpresso,,,,85,70,25,Para2000,5.8,2003
6205,AFNOR_Standard,,,,AFNOR_Standard,4.6,27.8,11.3,adventure,xpresso,,,,100,77,28,Para2000,6.2,2003
6206,AFNOR_Standard,,,,AFNOR_Standard,4.6,31.2,11.98,adventure,xpresso,,,,125,95,31,Para2000,6.8,2003
6207,AFNOR_Biplace,,,,AFNOR_Biplace,4.7,38.0,13.0,adventure,xpresso,,,,180,110,38,Para2000,8.6,2003
6208,AFNOR_Biplace,,,,AFNOR_Biplace,4.7,42.0,14.0,adventure,xpresso,,,,220,110,42,Para2000,9.2,2003
6209,,DHV_2,,,DHV_2,5.52,21.3,10.84,nova,x-ray,4.07,18.48,8.67,80,55,18,Para2000,4.9,1999
6210,AFNOR_Standard,DHV_2,,,DHV_2,5.52,23.38,11.36,nova,x-ray,4.07,20.28,9.08,85,65,20,Para2000,5.2,1999
